,revision_id,article_quality_est,article_name,country,geographic region,population
39844,803634180.0,B,Lü Bu,Mongolia,EAST ASIA,3361000.0
39845,803925616.0,C,Dogsomyn Bodoo,Mongolia,EAST ASIA,3361000.0
39846,803927053.0,C,Anandyn Amar,Mongolia,EAST ASIA,3361000.0
39847,803927123.0,Start,Tsengeltiin Jigjidjav,Mongolia,EAST ASIA,3361000.0
39848,803927452.0,C,Peljidiin Genden,Mongolia,EAST ASIA,3361000.0
39849,803928347.0,C,Jambyn Batmönkh,Mongolia,EAST ASIA,3361000.0
39850,803928454.0,Start,Dumaagiin Sodnom,Mongolia,EAST ASIA,3361000.0
39851,803928671.0,Start,Sharavyn Gungaadorj,Mongolia,EAST ASIA,3361000.0
39852,803928805.0,Start,Puntsagiin Jasrai,Mongolia,EAST ASIA,3361000.0
39853,803928869.0,Start,Mendsaikhany Enkhsaikhan,Mongolia,EAST ASIA,3361000.0
39854,803929025.0,Start,Janlavyn Narantsatsralt,Mongolia,EAST ASIA,3361000.0
39855,803929100.0,Start,Rinchinnyamyn Amarjargal,Mongolia,EAST ASIA,3361000.0
39856,803929320.0,C,Miyeegombyn Enkhbold,Mongolia,EAST ASIA,3361000.0
39857,803929984.0,Start,Sükhbaataryn Batbold,Mongolia,EAST ASIA,3361000.0
39858,803930046.0,Start,Norovyn Altankhuyag,Mongolia,EAST ASIA,3361000.0
39859,803930104.0,C,Chimediin Saikhanbileg,Mongolia,EAST ASIA,3361000.0
39860,804007882.0,Start,Dolgorsürengiin Sumyaabazar,Mongolia,EAST ASIA,3361000.0
39861,804087243.0,C,Nambaryn Enkhbayar,Mongolia,EAST ASIA,3361000.0
39862,804924334.0,C,Yumjaagiin Tsedenbal,Mongolia,EAST ASIA,3361000.0
39863,804924505.0,GA,Khorloogiin Choibalsan,Mongolia,EAST ASIA,3361000.0
39864,805073797.0,C,Khaltmaagiin Battulga,Mongolia,EAST ASIA,3361000.0
39865,805651037.0,Stub,Sainkhüügiin Ganbaatar,Mongolia,EAST ASIA,3361000.0
39866,806168190.0,GA,Bogd Khan,Mongolia,EAST ASIA,3361000.0
39867,806263572.0,FA,Tsakhiagiin Elbegdorj,Mongolia,EAST ASIA,3361000.0
39868,806359214.0,C,Kyokushūzan Noboru,Mongolia,EAST ASIA,3361000.0
39869,806524884.0,C,List of heads of state of Mongolia,Mongolia,EAST ASIA,3361000.0
39870,694335820.0,C,Robert Bohn Sikol,Vanuatu,OCEANIA,321000.0
39871,706756620.0,Start,Havo Molisale,Vanuatu,OCEANIA,321000.0
39872,713052464.0,Stub,Motarilavoa Hilda Lini,Vanuatu,OCEANIA,321000.0
39873,716013773.0,Stub,Tofor,Vanuatu,OCEANIA,321000.0
39874,716745385.0,Start,Pakoa Kaltonga,Vanuatu,OCEANIA,321000.0
39875,716755819.0,C,Harry Iauko,Vanuatu,OCEANIA,321000.0
39876,717360671.0,Stub,Ture Cailo,Vanuatu,OCEANIA,321000.0
39877,724141417.0,Start,Pascal Iauko,Vanuatu,OCEANIA,321000.0
39878,747266389.0,Stub,Vincent Lunabek,Vanuatu,OCEANIA,321000.0
39879,749697538.0,Stub,Willie Bongmatur Maldo,Vanuatu,OCEANIA,321000.0
39880,753680524.0,Start,David Tosul,Vanuatu,OCEANIA,321000.0
39881,759023105.0,Stub,Roy Mata,Vanuatu,OCEANIA,321000.0
39882,761336725.0,Stub,Jean-Marie Léyé,Vanuatu,OCEANIA,321000.0
39883,763333426.0,Start,Ephraim Kalsakau,Vanuatu,OCEANIA,321000.0
39884,768458149.0,Start,Patrick Crowby,Vanuatu,OCEANIA,321000.0
39885,769008639.0,C,Paul Telukluk,Vanuatu,OCEANIA,321000.0
39886,776029154.0,Start,James Wango,Vanuatu,OCEANIA,321000.0
39887,777576268.0,Start,Joshua Kalsakau,Vanuatu,OCEANIA,321000.0
39888,779252747.0,Start,Jocelyn Naupa,Vanuatu,OCEANIA,321000.0
39889,781927429.0,Start,Thomas Laken,Vanuatu,OCEANIA,321000.0
39890,783065628.0,Start,Maki Simelum,Vanuatu,OCEANIA,321000.0
39891,783609693.0,Start,Willie Jimmy,Vanuatu,OCEANIA,321000.0
39892,784138368.0,C,Dinh Van Than,Vanuatu,OCEANIA,321000.0
39893,787719834.0,B,Ralph Regenvanu,Vanuatu,OCEANIA,321000.0
39894,788200153.0,Stub,Sethy Regenvanu,Vanuatu,OCEANIA,321000.0
39895,788303161.0,Stub,Ati George Sokomanu,Vanuatu,OCEANIA,321000.0
39896,789446881.0,Start,Antoine Wright (politician),Vanuatu,OCEANIA,321000.0
39897,791789508.0,Stub,Bob Loughman,Vanuatu,OCEANIA,321000.0
39898,792813226.0,B,Cabinet of Vanuatu,Vanuatu,OCEANIA,321000.0
39899,795620764.0,Stub,John Bani,Vanuatu,OCEANIA,321000.0
39900,796589007.0,Stub,Frederick Karlomuana Timakata,Vanuatu,OCEANIA,321000.0
39901,796589138.0,Start,Onneyn Tahi,Vanuatu,OCEANIA,321000.0
39902,796589729.0,Start,Alfred Maseng,Vanuatu,OCEANIA,321000.0
39903,796590277.0,Stub,Roger Abiut,Vanuatu,OCEANIA,321000.0
39904,796590443.0,Stub,Josias Moli,Vanuatu,OCEANIA,321000.0
39905,796590890.0,Stub,Philip Boedoro,Vanuatu,OCEANIA,321000.0
39906,796591131.0,Stub,Marcellino Pipite,Vanuatu,OCEANIA,321000.0
39907,796667455.0,Start,Jimmy Stevens,Vanuatu,OCEANIA,321000.0
39908,797258015.0,Start,Kalkot Mataskelekele,Vanuatu,OCEANIA,321000.0
39909,797258033.0,C,Iolu Abil,Vanuatu,OCEANIA,321000.0
39910,797258108.0,Start,Donald Kalpokas,Vanuatu,OCEANIA,321000.0
39911,797258122.0,C,Maxime Carlot Korman,Vanuatu,OCEANIA,321000.0
39912,797258152.0,GA,Serge Vohor,Vanuatu,OCEANIA,321000.0
39913,797258174.0,Start,Barak Sopé,Vanuatu,OCEANIA,321000.0
39914,797258223.0,GA,Ham Lini,Vanuatu,OCEANIA,321000.0
39915,797258296.0,C,Moana Carcasses Kalosil,Vanuatu,OCEANIA,321000.0
39916,797258321.0,Start,Joe Natuman,Vanuatu,OCEANIA,321000.0
39917,797944288.0,C,Prime Minister of Vanuatu,Vanuatu,OCEANIA,321000.0
39918,798489209.0,Start,Grace Mera Molisa,Vanuatu,OCEANIA,321000.0
39919,798854948.0,GA,Edward Natapei,Vanuatu,OCEANIA,321000.0
39920,799412708.0,Stub,Charlot Salwai,Vanuatu,OCEANIA,321000.0
39921,799710422.0,Start,President of Vanuatu,Vanuatu,OCEANIA,321000.0
39922,799766042.0,C,Sato Kilman,Vanuatu,OCEANIA,321000.0
39923,799954279.0,Stub,Tallis Obed Moses,Vanuatu,OCEANIA,321000.0
39924,799954813.0,Start,Esmon Saimon,Vanuatu,OCEANIA,321000.0
39925,799955662.0,C,Baldwin Lonsdale,Vanuatu,OCEANIA,321000.0
39926,800106636.0,C,Sela Molisa,Vanuatu,OCEANIA,321000.0
39927,803466025.0,Start,Walter Lini,Vanuatu,OCEANIA,321000.0
39944,695389357.0,Start,Francisco de Arango y Parreño,Cuba,CARIBBEAN,11281000.0
39945,706604496.0,Stub,Saturnino and Mariano Lora,Cuba,CARIBBEAN,11281000.0
39946,707545213.0,Stub,Juan Carlos Robinson Agramonte,Cuba,CARIBBEAN,11281000.0
39947,710291346.0,Stub,Juan Contino Aslán,Cuba,CARIBBEAN,11281000.0
39948,712659486.0,Start,Rafael Guas Inclán,Cuba,CARIBBEAN,11281000.0
39949,712979665.0,Stub,Dagoberto Rodríguez Barrera,Cuba,CARIBBEAN,11281000.0
39950,713306539.0,Stub,Pedro Rosso Leal,Cuba,CARIBBEAN,11281000.0
39951,713541399.0,Stub,Carlos A. Manrique,Cuba,CARIBBEAN,11281000.0
39952,715754404.0,Stub,Liaena Hernández Martínez,Cuba,CARIBBEAN,11281000.0
39953,716252945.0,Stub,Juan Carlos González Leiva,Cuba,CARIBBEAN,11281000.0
39954,716330181.0,Stub,José Miguel Martínez Hernández,Cuba,CARIBBEAN,11281000.0
39955,717368220.0,Stub,Francisco Jose Hernandez,Cuba,CARIBBEAN,11281000.0
39956,717370004.0,Stub,Pedro Pablo Prada Quintero,Cuba,CARIBBEAN,11281000.0
39957,718879387.0,Start,Mary Tarrero-Serrano,Cuba,CARIBBEAN,11281000.0
39958,720836257.0,Stub,Rafael Montoro,Cuba,CARIBBEAN,11281000.0
39959,721621001.0,Stub,Juan Vitalio Acuña Núñez,Cuba,CARIBBEAN,11281000.0
39960,721926655.0,Stub,Enrique José Varona,Cuba,CARIBBEAN,11281000.0
39961,731223730.0,C,Vicente Manuel de Céspedes,Cuba,CARIBBEAN,11281000.0
39962,740646211.0,Stub,Augusto Martínez Sánchez,Cuba,CARIBBEAN,11281000.0
39963,742362793.0,Start,Juan Nepomuceno de Quesada,Cuba,CARIBBEAN,11281000.0
39964,742515431.0,Stub,Adela Hernández,Cuba,CARIBBEAN,11281000.0
39965,747865212.0,Start,David Blis,Cuba,CARIBBEAN,11281000.0
39966,748591396.0,C,Juan de Ayala y Escobar,Cuba,CARIBBEAN,11281000.0
39967,749500227.0,Start,Isabel Allende Karam,Cuba,CARIBBEAN,11281000.0
39968,750368963.0,Stub,Nelson Aguiar Ramírez,Cuba,CARIBBEAN,11281000.0
39969,750369150.0,Stub,Blas Giraldo Reyes Rodríguez,Cuba,CARIBBEAN,11281000.0
39970,751815183.0,Start,Federico Laredo Brú,Cuba,CARIBBEAN,11281000.0
39971,751815251.0,Stub,Carlos Mendieta,Cuba,CARIBBEAN,11281000.0
39972,751828071.0,Stub,Jorge García Montes,Cuba,CARIBBEAN,11281000.0
39973,751831325.0,Stub,Cosme de la Torriente y Peraza,Cuba,CARIBBEAN,11281000.0
39974,751831667.0,Stub,Jorge Luis Echarte,Cuba,CARIBBEAN,11281000.0
39975,751862657.0,Stub,Osmany Cienfuegos,Cuba,CARIBBEAN,11281000.0
39976,751915488.0,Stub,Gonzalo Güell,Cuba,CARIBBEAN,11281000.0
39977,751917212.0,Start,Isidoro Malmierca Peoli,Cuba,CARIBBEAN,11281000.0
39978,751917543.0,Start,Raúl Roa García,Cuba,CARIBBEAN,11281000.0
39979,751917957.0,Start,Roberto Agramonte,Cuba,CARIBBEAN,11281000.0
39980,751919623.0,Stub,Gustavo Cuervo Rubio,Cuba,CARIBBEAN,11281000.0
39981,751921197.0,Start,Jorge Mañach,Cuba,CARIBBEAN,11281000.0
39982,751922882.0,Start,Manuel Fernandez Supervielle,Cuba,CARIBBEAN,11281000.0
39983,751922945.0,Stub,Antonio Prío,Cuba,CARIBBEAN,11281000.0
39984,751924280.0,Stub,Orlando Requeijo Gual,Cuba,CARIBBEAN,11281000.0
39985,751925323.0,Stub,Prime Ministers of Cuba,Cuba,CARIBBEAN,11281000.0
39986,752791827.0,Start,Enrique Oltuski,Cuba,CARIBBEAN,11281000.0
39987,752910556.0,Stub,Antonio Augusto Villareal Acosta,Cuba,CARIBBEAN,11281000.0
39988,752945765.0,Start,Leonel Grave de Peralta,Cuba,CARIBBEAN,11281000.0
39989,752952521.0,Stub,Nelson Moliné Espino,Cuba,CARIBBEAN,11281000.0
39990,752953178.0,Stub,Néstor Rodríguez Lobaina,Cuba,CARIBBEAN,11281000.0
39991,755318442.0,Stub,José Luis Rodríguez García,Cuba,CARIBBEAN,11281000.0
39992,756072925.0,Stub,Eliades Acosta,Cuba,CARIBBEAN,11281000.0
39993,757341796.0,Stub,María Regla Prío,Cuba,CARIBBEAN,11281000.0
39994,757551143.0,Stub,Fidel Suárez Cruz,Cuba,CARIBBEAN,11281000.0
39995,757566023.0,Stub,Lina Olinda Pedraza Rodríguez,Cuba,CARIBBEAN,11281000.0
39996,757616842.0,Start,Rosa Elena Simeón Negrín,Cuba,CARIBBEAN,11281000.0
39997,760052130.0,Stub,José Amado Ricardo Guerra,Cuba,CARIBBEAN,11281000.0
39998,760103274.0,Start,Abelardo Colomé Ibarra,Cuba,CARIBBEAN,11281000.0
39999,760288256.0,Start,Ignacio Agramonte,Cuba,CARIBBEAN,11281000.0
40000,761128701.0,Start,Bartolomé Morales,Cuba,CARIBBEAN,11281000.0
40001,764353219.0,Start,Carlos Fernández Gondín,Cuba,CARIBBEAN,11281000.0
40002,765607317.0,Start,Demetrio Castillo Duany,Cuba,CARIBBEAN,11281000.0
40003,766973194.0,Stub,Óscar Gans,Cuba,CARIBBEAN,11281000.0
40004,766973326.0,Start,Ernesto Dihigo,Cuba,CARIBBEAN,11281000.0
40005,768037041.0,Stub,Elizardo Sánchez,Cuba,CARIBBEAN,11281000.0
40006,768156187.0,Start,Anselmo Alliegro y Milá,Cuba,CARIBBEAN,11281000.0
40007,769028417.0,Stub,Fernando Remírez de Estenoz,Cuba,CARIBBEAN,11281000.0
40008,771824148.0,C,Blas Roca Calderio,Cuba,CARIBBEAN,11281000.0
40009,771824663.0,Start,Frank Diaz-Silveira,Cuba,CARIBBEAN,11281000.0
40010,776186947.0,Start,Mario García Menocal,Cuba,CARIBBEAN,11281000.0
40011,776607522.0,Stub,Jesús Escandell,Cuba,CARIBBEAN,11281000.0
40012,776682487.0,Stub,Jorge Martí Martínez,Cuba,CARIBBEAN,11281000.0
40013,777293847.0,Start,Minister of Foreign Affairs (Cuba),Cuba,CARIBBEAN,11281000.0
40014,777450691.0,Stub,Jorge Payret,Cuba,CARIBBEAN,11281000.0
40015,777612966.0,GA,José María Coppinger,Cuba,CARIBBEAN,11281000.0
40016,777617922.0,Stub,José Ramón Balaguer Cabrera,Cuba,CARIBBEAN,11281000.0
40017,777698005.0,Stub,Juan Valdés Figueroa,Cuba,CARIBBEAN,11281000.0
40018,777896416.0,Start,Ana Betancourt,Cuba,CARIBBEAN,11281000.0
40019,778610874.0,Stub,José Agripino Barnet,Cuba,CARIBBEAN,11281000.0
40020,779172174.0,Stub,Francisco Prío,Cuba,CARIBBEAN,11281000.0
40021,781174664.0,Start,Rafael Díaz-Balart,Cuba,CARIBBEAN,11281000.0
40022,782102962.0,Stub,Guillermo Aguilera Sanchez,Cuba,CARIBBEAN,11281000.0
40023,782216785.0,Stub,Vice President of Cuba,Cuba,CARIBBEAN,11281000.0
40024,782234423.0,Start,Alberto Inocente Álvarez,Cuba,CARIBBEAN,11281000.0
40025,782382825.0,Start,Andrés Rivero Agüero,Cuba,CARIBBEAN,11281000.0
40026,782511217.0,Stub,Nicolas Arroyo,Cuba,CARIBBEAN,11281000.0
40027,782771757.0,C,Laureano de Torres y Ayala,Cuba,CARIBBEAN,11281000.0
40028,783038875.0,C,Manuel Urrutia Lleó,Cuba,CARIBBEAN,11281000.0
40029,783141090.0,Start,Leopoldo Cancio,Cuba,CARIBBEAN,11281000.0
40030,784172592.0,Stub,Andrés Domingo y Morales del Castillo,Cuba,CARIBBEAN,11281000.0
40031,784726067.0,Stub,Alfonso Fraga,Cuba,CARIBBEAN,11281000.0
40032,785025010.0,Stub,Mijail Bárzaga,Cuba,CARIBBEAN,11281000.0
40033,785331465.0,Stub,Fernando Martínez Heredia,Cuba,CARIBBEAN,11281000.0
40034,785410033.0,Stub,Ada Kouri Barreto,Cuba,CARIBBEAN,11281000.0
40035,785410121.0,Start,Miguel Ángel de la Campa y Caraveda,Cuba,CARIBBEAN,11281000.0
40036,785410626.0,Start,Gustavo Arcos,Cuba,CARIBBEAN,11281000.0
40037,785579216.0,Start,Alberto Herrera y Franchi,Cuba,CARIBBEAN,11281000.0
40038,786399223.0,Start,José Manuel Cortina,Cuba,CARIBBEAN,11281000.0
40039,786968748.0,Stub,Tony Cuesta,Cuba,CARIBBEAN,11281000.0
40040,787004648.0,C,Carlos Hevia,Cuba,CARIBBEAN,11281000.0
40041,787038366.0,Stub,Félix Lancís Sánchez,Cuba,CARIBBEAN,11281000.0
40042,787234894.0,Stub,Manuel Márquez Sterling,Cuba,CARIBBEAN,11281000.0
40043,787335409.0,Start,Jorge Bolaños,Cuba,CARIBBEAN,11281000.0
40044,787412387.0,Stub,Abel Prieto,Cuba,CARIBBEAN,11281000.0
40045,787497000.0,Start,Pentarchy of 1933,Cuba,CARIBBEAN,11281000.0
40046,787679602.0,Start,Ramón Meza y Suárez Inclán,Cuba,CARIBBEAN,11281000.0
40047,787696415.0,Stub,Raúl López del Castillo,Cuba,CARIBBEAN,11281000.0
40048,788031802.0,C,Sebastian Arcos Bergnes,Cuba,CARIBBEAN,11281000.0
40049,788448171.0,Stub,Alfredo Domínguez Batista,Cuba,CARIBBEAN,11281000.0
40050,788512418.0,Start,Miguel A. Suárez Fernández,Cuba,CARIBBEAN,11281000.0
40051,788660012.0,Stub,Margarita Marlene González Fernández,Cuba,CARIBBEAN,11281000.0
40052,788660621.0,Stub,María del Carmen Concepción González,Cuba,CARIBBEAN,11281000.0
40053,788677505.0,Start,Rodrigo Malmierca Díaz,Cuba,CARIBBEAN,11281000.0
40054,788713862.0,Stub,Ramón Zaydín,Cuba,CARIBBEAN,11281000.0
40055,788856149.0,Stub,Esteban Lazo Hernández,Cuba,CARIBBEAN,11281000.0
40056,788944043.0,Start,Aureliano Sánchez Arango,Cuba,CARIBBEAN,11281000.0
40057,789238002.0,Start,Rafael del Pino (pilot),Cuba,CARIBBEAN,11281000.0
40058,789471611.0,Start,Antonio Guiteras,Cuba,CARIBBEAN,11281000.0
40059,790200066.0,Stub,Kenneth Symington,Cuba,CARIBBEAN,11281000.0
40060,790355029.0,Start,Jorge Valls,Cuba,CARIBBEAN,11281000.0
40061,790678938.0,Start,Bartolomé Masó,Cuba,CARIBBEAN,11281000.0
40062,790949463.0,Start,Manuel Cidre,Cuba,CARIBBEAN,11281000.0
40063,791394160.0,Stub,Alcibiades Hidalgo,Cuba,CARIBBEAN,11281000.0
40064,792196867.0,C,José Núñez de Cáceres,Cuba,CARIBBEAN,11281000.0
40065,793102072.0,Start,Rolando Rodríguez Lobaina,Cuba,CARIBBEAN,11281000.0
40066,793596197.0,Stub,Luis de Las Casas,Cuba,CARIBBEAN,11281000.0
40067,795314140.0,Stub,Cosme Torres Espinoza,Cuba,CARIBBEAN,11281000.0
40068,796823704.0,C,Vilma Espín,Cuba,CARIBBEAN,11281000.0
40069,796944802.0,C,Alfredo Zayas y Alfonso,Cuba,CARIBBEAN,11281000.0
40070,798599858.0,Start,Laura Pollán,Cuba,CARIBBEAN,11281000.0
40071,798957839.0,C,Melba Hernández,Cuba,CARIBBEAN,11281000.0
40072,799266150.0,Start,Josefina Vidal,Cuba,CARIBBEAN,11281000.0
40073,799413330.0,Start,Osvaldo Dorticós Torrado,Cuba,CARIBBEAN,11281000.0
40074,799626694.0,Stub,Aurelio Hevia,Cuba,CARIBBEAN,11281000.0
40075,799884206.0,C,Ramón Castro Ruz,Cuba,CARIBBEAN,11281000.0
40076,800475122.0,Start,Orestes Ferrara,Cuba,CARIBBEAN,11281000.0
40077,800664407.0,C,Ricardo Alarcón,Cuba,CARIBBEAN,11281000.0
40078,800690379.0,Stub,Ramón Sánchez-Parodi Montoto,Cuba,CARIBBEAN,11281000.0
40079,800690620.0,Stub,José Antonio Arbesú,Cuba,CARIBBEAN,11281000.0
40080,801106699.0,Stub,Vicente García González,Cuba,CARIBBEAN,11281000.0
40081,801318769.0,Start,Mariela Castro,Cuba,CARIBBEAN,11281000.0
40082,801489821.0,Stub,Elsa Alvarez,Cuba,CARIBBEAN,11281000.0
40083,801643725.0,Stub,Francisco Chaviano,Cuba,CARIBBEAN,11281000.0
40084,801644461.0,C,Frank País,Cuba,CARIBBEAN,11281000.0
40085,801898770.0,Start,Armando Hart,Cuba,CARIBBEAN,11281000.0
40086,801899276.0,Start,Fernando Heydrich,Cuba,CARIBBEAN,11281000.0
40087,801936290.0,Start,Miguel Mariano Gómez,Cuba,CARIBBEAN,11281000.0
40088,802076780.0,Start,Carlos Saladrigas Zayas,Cuba,CARIBBEAN,11281000.0
40089,802107401.0,Start,Felipe Pérez Roque,Cuba,CARIBBEAN,11281000.0
40090,802696583.0,Start,José Miró Cardona,Cuba,CARIBBEAN,11281000.0
40091,802868309.0,C,Carlos Manuel de Céspedes y Quesada,Cuba,CARIBBEAN,11281000.0
40092,803483446.0,Start,Clemente Vázquez Bello,Cuba,CARIBBEAN,11281000.0
40093,803789782.0,FA,Cuba under Fidel Castro,Cuba,CARIBBEAN,11281000.0
40094,803963084.0,Start,Desiderio Alberto Arnaz II,Cuba,CARIBBEAN,11281000.0
40095,804678009.0,Start,Bruno Rodríguez Parrilla,Cuba,CARIBBEAN,11281000.0
40096,805026338.0,C,Tomás Estrada Palma,Cuba,CARIBBEAN,11281000.0
40097,805026662.0,Start,José Miguel Gómez,Cuba,CARIBBEAN,11281000.0
40098,805028281.0,Start,List of Prime Ministers of Cuba,Cuba,CARIBBEAN,11281000.0
40099,805028438.0,Start,List of Presidents of Cuba,Cuba,CARIBBEAN,11281000.0
40100,805194115.0,Stub,Carlos Manuel Piedra,Cuba,CARIBBEAN,11281000.0
40101,805349069.0,C,Ramón Grau,Cuba,CARIBBEAN,11281000.0
40102,805351138.0,C,Gerardo Machado,Cuba,CARIBBEAN,11281000.0
40103,805513417.0,Start,Miguel Díaz-Canel,Cuba,CARIBBEAN,11281000.0
40104,805596274.0,C,Raúl Castro,Cuba,CARIBBEAN,11281000.0
40105,805626700.0,Stub,Marta Hernández Romero,Cuba,CARIBBEAN,11281000.0
40106,805640612.0,Stub,Manuel Antonio de Varona,Cuba,CARIBBEAN,11281000.0
40107,805649360.0,Start,Emilio Núñez Portuondo,Cuba,CARIBBEAN,11281000.0
40108,805879802.0,Stub,Gladys María Bejerano Portela,Cuba,CARIBBEAN,11281000.0
40109,806559890.0,C,Carlos Prío Socarrás,Cuba,CARIBBEAN,11281000.0
40110,806667338.0,Start,President of Cuba,Cuba,CARIBBEAN,11281000.0
40111,806951645.0,C,Celia Sánchez,Cuba,CARIBBEAN,11281000.0
40112,807382747.0,B,Fulgencio Batista,Cuba,CARIBBEAN,11281000.0
40113,807420414.0,Start,Eduardo Chibás,Cuba,CARIBBEAN,11281000.0
40114,807439125.0,Stub,Roberto Robaina,Cuba,CARIBBEAN,11281000.0
40115,696310078.0,Stub,Dobrilo Dedeić,Montenegro,SOUTHERN EUROPE,622000.0
40116,707379020.0,Stub,Branimir Popović,Montenegro,SOUTHERN EUROPE,622000.0
40117,707898818.0,Stub,Miodrag Vlahović,Montenegro,SOUTHERN EUROPE,622000.0
40118,709324702.0,Start,Željko Šturanović,Montenegro,SOUTHERN EUROPE,622000.0
40119,711226075.0,Stub,Filip Jergović,Montenegro,SOUTHERN EUROPE,622000.0
40120,711386961.0,Start,Rifat Rastoder,Montenegro,SOUTHERN EUROPE,622000.0
40121,712647011.0,Stub,Radivoje Brajović,Montenegro,SOUTHERN EUROPE,622000.0
40122,712647024.0,Stub,Žarko Bulajić,Montenegro,SOUTHERN EUROPE,622000.0
40123,712647443.0,Start,Marko Orlandić,Montenegro,SOUTHERN EUROPE,622000.0
40124,712647667.0,Stub,Vuko Vukadinović,Montenegro,SOUTHERN EUROPE,622000.0
40125,712660583.0,Stub,Novica Radović,Montenegro,SOUTHERN EUROPE,622000.0
40126,714508050.0,Stub,Milka Tadić,Montenegro,SOUTHERN EUROPE,622000.0
40127,714625510.0,Stub,Tarzan Milošević,Montenegro,SOUTHERN EUROPE,622000.0
40128,714858799.0,Stub,Filip Bajković,Montenegro,SOUTHERN EUROPE,622000.0
40129,717361048.0,Stub,Miroslav Ivanišević,Montenegro,SOUTHERN EUROPE,622000.0
40130,722104295.0,Stub,Jovan Kavarić,Montenegro,SOUTHERN EUROPE,622000.0
40131,722114020.0,Stub,Stevan Lukačević,Montenegro,SOUTHERN EUROPE,622000.0
40132,722114229.0,Stub,Iko Mirković,Montenegro,SOUTHERN EUROPE,622000.0
40133,723304272.0,Stub,Fuad Nimani,Montenegro,SOUTHERN EUROPE,622000.0
40134,723563507.0,B,Jovan Plamenac,Montenegro,SOUTHERN EUROPE,622000.0
40135,724848031.0,Stub,Rafet Husović,Montenegro,SOUTHERN EUROPE,622000.0
40136,726537894.0,Stub,Nešo Šćepović,Montenegro,SOUTHERN EUROPE,622000.0
40137,736289819.0,Stub,Blažo Jovanović,Montenegro,SOUTHERN EUROPE,622000.0
40138,738002545.0,Start,Miodrag Živković,Montenegro,SOUTHERN EUROPE,622000.0
40139,741883456.0,Start,Dritan Abazović,Montenegro,SOUTHERN EUROPE,622000.0
40140,744620319.0,C,Staniša Radonjić,Montenegro,SOUTHERN EUROPE,622000.0
40141,751183858.0,B,Andrija Radović,Montenegro,SOUTHERN EUROPE,622000.0
40142,752052382.0,Stub,Milica Pejanović-Đurišić,Montenegro,SOUTHERN EUROPE,622000.0
40143,755550643.0,Stub,Budislav Šoškić,Montenegro,SOUTHERN EUROPE,622000.0
40144,755605955.0,Stub,Branislav Šoškić,Montenegro,SOUTHERN EUROPE,622000.0
40145,756895144.0,Stub,Batrić Jovanović,Montenegro,SOUTHERN EUROPE,622000.0
40146,756901756.0,Start,Nebojša Kaluđerović,Montenegro,SOUTHERN EUROPE,622000.0
40147,758798912.0,Start,Jevrem Brković,Montenegro,SOUTHERN EUROPE,622000.0
40148,762023654.0,Stub,Pavle Bulatović,Montenegro,SOUTHERN EUROPE,622000.0
40149,764085525.0,C,Andrija Mandić,Montenegro,SOUTHERN EUROPE,622000.0
40150,771485421.0,GA,Predrag Bošković,Montenegro,SOUTHERN EUROPE,622000.0
40151,772715884.0,Start,Andrija Popović,Montenegro,SOUTHERN EUROPE,622000.0
40152,772746477.0,Start,Aleksandar Stamatović,Montenegro,SOUTHERN EUROPE,622000.0
40153,778373627.0,Stub,Vidoje Žarković,Montenegro,SOUTHERN EUROPE,622000.0
40154,782699742.0,Stub,Radoje Kontić,Montenegro,SOUTHERN EUROPE,622000.0
40155,785715737.0,Stub,Milutin Vučinić,Montenegro,SOUTHERN EUROPE,622000.0
40156,787963892.0,Start,Evgenije Popović,Montenegro,SOUTHERN EUROPE,622000.0
40157,790435910.0,Stub,Darko Pajović,Montenegro,SOUTHERN EUROPE,622000.0
40158,791612533.0,Start,Stana Tomašević,Montenegro,SOUTHERN EUROPE,622000.0
40159,792070904.0,Start,Božidar Ivanović,Montenegro,SOUTHERN EUROPE,622000.0
40160,793640414.0,Stub,Đorđije Pajković,Montenegro,SOUTHERN EUROPE,622000.0
40161,795343736.0,C,Stjepan Mitrov Ljubiša,Montenegro,SOUTHERN EUROPE,622000.0
40162,796961317.0,Start,Veselin Đuranović,Montenegro,SOUTHERN EUROPE,622000.0
40163,797714320.0,Start,Lujo Vojnović,Montenegro,SOUTHERN EUROPE,622000.0
40164,797756624.0,C,Prime Minister of Montenegro,Montenegro,SOUTHERN EUROPE,622000.0
40165,798165024.0,Start,Sanja Damjanović,Montenegro,SOUTHERN EUROPE,622000.0
40166,799201393.0,Stub,Dragan Kujović,Montenegro,SOUTHERN EUROPE,622000.0
40167,799201395.0,C,List of heads of state of Montenegro,Montenegro,SOUTHERN EUROPE,622000.0
40168,800473502.0,Start,Dragiša Burzan,Montenegro,SOUTHERN EUROPE,622000.0
40169,801495985.0,Stub,Momčilo Cemović,Montenegro,SOUTHERN EUROPE,622000.0
40170,801820296.0,Start,Veljko Milatović,Montenegro,SOUTHERN EUROPE,622000.0
40171,802319581.0,C,"Nicholas, Crown Prince of Montenegro",Montenegro,SOUTHERN EUROPE,622000.0
40172,802337028.0,Start,"Danilo, Crown Prince of Montenegro",Montenegro,SOUTHERN EUROPE,622000.0
40173,802362441.0,Start,Duško Marković,Montenegro,SOUTHERN EUROPE,622000.0
40174,803257014.0,GA,Sekula Drljević,Montenegro,SOUTHERN EUROPE,622000.0
